911,Il racconto dei racconti - Tale of Tales,"Drama,Fantasy,Horror","From the bitter quest of the Queen of Longtrellis, to two mysterious sisters who provoke the passion of a king, to the King of Highhills obsessed with a giant Flea, these tales are inspired by the fairytales by Giambattista Basile.",Matteo Garrone,"Salma Hayek, Vincent Cassel, Toby Jones, John C. Reilly",2015,133,6.4,17565,0.08,72
912,I Am the Pretty Thing That Lives in the House,Thriller,A young nurse takes care of elderly author who lives in a haunted house.,Oz Perkins,"Ruth Wilson, Paula Prentiss, Lucy Boynton, Bob Balaban",2016,87,4.7,4204,N/A,68
913,Bridge to Terabithia,"Adventure,Drama,Family",A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.,Gabor Csupo,"Josh Hutcherson, AnnaSophia Robb, Zooey Deschanel, Robert Patrick",2007,96,7.2,117297,82.23,74
914,Coherence,"Mystery,Sci-Fi,Thriller",Strange things begin to happen when a group of friends gather for a dinner party on an evening when a comet is passing overhead.,James Ward Byrkit,"Emily Baldoni, Maury Sterling, Nicholas Brendon, Elizabeth Gracen",2013,89,7.2,66265,0.07,65
915,Notorious,"Biography,Crime,Drama","The life and death story of Notorious B.I.G. (a.k.a. Christopher Wallace), who came straight out of Brooklyn to take the world of rap music by storm.",George Tillman Jr.,"Jamal Woolard, Anthony Mackie, Derek Luke,Momo Dione",2009,122,6.7,33007,36.84,60
916,Goksung,"Drama,Fantasy,Horror",A stranger arrives in a little village and soon after a mysterious sickness starts spreading. A policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter.,Hong-jin Na,"Jun Kunimura, Jung-min Hwang, Do-won Kwak, Woo-hee Chun",2016,156,7.5,17962,0.79,81
917,The Expendables 2,"Action,Adventure,Thriller","Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",Simon West,"Sylvester Stallone, Liam Hemsworth, Randy Couture,Jean-Claude Van Damme",2012,103,6.6,257395,85.02,51
918,The Girl Next Door,"Crime,Drama,Horror","Based on the Jack Ketchum novel of the same name, The Girl Next Door follows the unspeakable torture and abuses committed on a teenage girl in the care of her aunt...and the boys who witness and fail to report the crime.",Gregory Wilson,"William Atherton, Blythe Auffarth, Blanche Baker,Kevin Chamberlin",2007,91,6.7,19351,N/A,29
919,Perfume: The Story of a Murderer,"Crime,Drama,Fantasy","Jean-Baptiste Grenouille, born with a superior olfactory sense, creates the world's finest perfume. His work, however, takes a dark turn as he searches for the ultimate scent.",Tom Tykwer,"Ben Whishaw, Dustin Hoffman, Alan Rickman,Francesc Albiol",2006,147,7.5,199387,2.21,56
920,The Golden Compass,"Adventure,Family,Fantasy","In a parallel universe, young Lyra Belacqua journeys to the far North to save her best friend and other kidnapped children from terrible experiments by a mysterious organization.",Chris Weitz,"Nicole Kidman, Daniel Craig, Dakota Blue Richards, Ben Walker",2007,113,6.1,155078,70.08,51
921,Centurion,"Action,Adventure,Drama",A splinter group of Roman soldiers fight for their lives behind enemy lines after their legion is decimated in a devastating guerrilla attack.,Neil Marshall,"Michael Fassbender, Dominic West, Olga Kurylenko,Andreas Wisniewski",2010,97,6.4,67801,0.12,62
922,Scouts Guide to the Zombie Apocalypse,"Action,Comedy,Horror","Three scouts, on the eve of their last camp-out, discover the true meaning of friendship when they attempt to save their town from a zombie outbreak.",Christopher Landon,"Tye Sheridan, Logan Miller, Joey Morgan,Sarah Dumont",2015,93,6.3,31651,3.64,32
923,17 Again,"Comedy,Drama,Family",Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.,Burr Steers,"Zac Efron, Matthew Perry, Leslie Mann, Thomas Lennon",2009,102,6.4,152808,64.15,48
924,No Escape,"Action,Thriller","In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape from an environment where foreigners are being immediately executed.",John Erick Dowdle,"Lake Bell, Pierce Brosnan, Owen Wilson,Chatchawai Kamonsakpitak",2015,103,6.8,57921,27.29,38
925,Superman Returns,"Action,Adventure,Sci-Fi","Superman reappears after a long absence, but is challenged by an old foe who uses Kryptonian technology for world domination.",Bryan Singer,"Brandon Routh, Kevin Spacey, Kate Bosworth, James Marsden",2006,154,6.1,246797,200.07,72
926,The Twilight Saga: Breaking Dawn - Part 1,"Adventure,Drama,Fantasy","The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks.",Bill Condon,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Gil Birmingham",2011,117,4.9,190244,281.28,45
927,Precious,Drama,"In New York City's Harlem circa 1987, an overweight, abused, illiterate teen who is pregnant with her second child is invited to enroll in an alternative school in hopes that her life can head in a new direction.",Lee Daniels,"Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey",2009,110,7.3,91623,47.54,79
928,The Sea of Trees,Drama,A suicidal American befriends a Japanese man lost in a forest near Mt. Fuji and the two search for a way out.,Gus Van Sant,"Matthew McConaughey, Naomi Watts, Ken Watanabe,Ryoko Seta",2015,110,5.9,7475,0.02,23
929,Good Kids,Comedy,Four high school students look to redefine themselves after graduation.,Chris McCoy,"Zoey Deutch, Nicholas Braun, Mateo Arias, Israel Broussard",2016,86,6.1,3843,N/A,86
930,The Master,Drama,A Naval veteran arrives home from war unsettled and uncertain of his future - until he is tantalized by The Cause and its charismatic leader.,Paul Thomas Anderson,"Philip Seymour Hoffman, Joaquin Phoenix,Amy Adams, Jesse Plemons",2012,144,7.1,112902,16.38,N/A
931,Footloose,"Comedy,Drama,Music","City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",Craig Brewer,"Kenny Wormald, Julianne Hough, Dennis Quaid,Andie MacDowell",2011,113,5.9,39380,51.78,58
932,If I Stay,"Drama,Fantasy,Music","Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on.",R.J. Cutler,"Chloë Grace Moretz, Mireille Enos, Jamie Blackley,Joshua Leonard",2014,107,6.8,92170,50.46,46
933,The Ticket,Drama,A blind man who regains his vision finds himself becoming metaphorically blinded by his obsession for the superficial.,Ido Fluk,"Dan Stevens, Malin Akerman, Oliver Platt, Kerry Bishé",2016,97,5.4,924,N/A,52
934,Detour,Thriller,"A young law student blindly enters into a pact with a man who offers to kill his stepfather, whom he feels is responsible for the accident that sent his mother into a coma.",Christopher Smith,"Tye Sheridan, Emory Cohen, Bel Powley,Stephen Moyer",2016,97,6.3,2205,N/A,46
935,The Love Witch,"Comedy,Horror",A modern-day witch uses spells and magic to get men to fall in love with her.,Anna Biller,"Samantha Robinson, Jeffrey Vincent Parise, Laura Waddell, Gian Keys",2016,120,6.2,4669,0.22,82
936,Talladega Nights: The Ballad of Ricky Bobby,"Action,Comedy,Sport","#1 NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobby's talent and devotion are put to the test.",Adam McKay,"Will Ferrell, John C. Reilly, Sacha Baron Cohen, Gary Cole",2006,108,6.6,137502,148.21,66
937,The Human Centipede (First Sequence),Horror,"A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede, created by stitching their mouths to each others' rectums.",Tom Six,"Dieter Laser, Ashley C. Williams, Ashlynn Yennie, Akihiro Kitamura",2009,92,4.4,60655,0.18,33
938,Super,"Comedy,Drama","After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, but lacking in heroic skills.",James Gunn,"Rainn Wilson, Ellen Page, Liv Tyler, Kevin Bacon",2010,96,6.8,64535,0.32,50
939,The Siege of Jadotville,"Action,Drama,Thriller",Irish Commandant Pat Quinlan leads a stand off with troops against French and Belgian Mercenaries in the Congo during the early 1960s.,Richie Smyth,"Jamie Dornan, Mark Strong, Jason O'Mara, Michael McElhatton",2016,108,7.3,14689,N/A,83
940,Up in the Air,"Drama,Romance","Ryan Bingham enjoys living out of a suitcase for his job traveling around the country firing people, but finds that lifestyle threatened by the presence of a potential love interest and a new hire.",Jason Reitman,"George Clooney, Vera Farmiga, Anna Kendrick,Jason Bateman",2009,109,7.4,279694,83.81,N/A
941,The Midnight Meat Train,"Horror,Mystery","A photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters, ultimately butchering them in the most gruesome ways imaginable.",Ryûhei Kitamura,"Vinnie Jones, Bradley Cooper, Leslie Bibb, Brooke Shields",2008,98,6.1,50255,0.07,58
942,The Twilight Saga: Eclipse,"Adventure,Drama,Fantasy","As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob.",David Slade,"Kristen Stewart, Robert Pattinson, Taylor Lautner,Xavier Samuel",2010,124,4.9,192740,300.52,58
943,Transpecos,Thriller,"For three Border Patrol agents working a remote desert checkpoint, the contents of one car will reveal an insidious plot within their own ranks. The next 24 hours will take them on a treacherous journey that could cost them their lives.",Greg Kwedar,"Johnny Simmons, Gabriel Luna, Clifton Collins Jr.,David Acord",2016,86,5.8,1292,N/A,73
944,What's Your Number?,"Comedy,Romance",A woman looks back at the past nineteen men she's had relationships with in her life and wonders if one of them might be her one true love.,Mark Mylod,"Anna Faris, Chris Evans, Ari Graynor, Blythe Danner",2011,106,6.1,62095,13.99,35
945,Riddick,"Action,Sci-Fi,Thriller","Left for dead on a sun-scorched planet, Riddick finds himself up against an alien race of predators. Activating an emergency beacon alerts two ships: one carrying a new breed of mercenary, the other captained by a man from Riddick's past.",David Twohy,"Vin Diesel, Karl Urban, Katee Sackhoff, Jordi Mollà",2013,119,6.4,132098,42,49
946,Triangle,"Fantasy,Mystery,Thriller","The story revolves around the passengers of a yachting trip in the Atlantic Ocean who, when struck by mysterious weather conditions, jump to another ship only to experience greater havoc on the open seas.",Christopher Smith,"Melissa George, Joshua McIvor, Jack Taylor,Michael Dorman",2009,99,6.9,72533,N/A,66
947,The Butler,"Biography,Drama","As Cecil Gaines serves eight presidents during his tenure as a butler at the White House, the civil rights movement, Vietnam, and other major events affect this man's life, family, and American society.",Lee Daniels,"Forest Whitaker, Oprah Winfrey, John Cusack, Jane Fonda",2013,132,7.2,93322,116.63,N/A
948,King Cobra,"Crime,Drama","This ripped-from-the-headlines drama covers the early rise of gay porn headliner Sean Paul Lockhart a.k.a. Brent Corrigan, before his falling out with the producer who made him famous. When... See full summary »",Justin Kelly,"Garrett Clayton, Christian Slater, Molly Ringwald,James Kelley",2016,91,5.6,3990,0.03,48
949,After Earth,"Action,Adventure,Sci-Fi","A crash landing leaves Kitai Raige and his father Cypher stranded on Earth, a millennium after events forced humanity's escape. With Cypher injured, Kitai must embark on a perilous journey to signal for help.",M. Night Shyamalan,"Jaden Smith, David Denman, Will Smith,Sophie Okonedo",2013,100,4.9,166512,60.52,33
950,Kicks,Adventure,"Brandon is a 15 year old whose dream is a pair of fresh Air Jordans. Soon after he gets his hands on them, they're stolen by a local hood, causing Brandon and his two friends to go on a dangerous mission through Oakland to retrieve them.",Justin Tipping,"Jahking Guillory, Christopher Jordan Wallace,Christopher Meyer, Kofi Siriboe",2016,80,6.1,2417,0.15,69
951,Me and Earl and the Dying Girl,"Comedy,Drama","High schooler Greg, who spends most of his time making parodies of classic movies with his co-worker Earl, finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer.",Alfonso Gomez-Rejon,"Thomas Mann, RJ Cyler, Olivia Cooke, Nick Offerman",2015,105,7.8,92076,6.74,74
952,The Descendants,"Comedy,Drama",A land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident.,Alexander Payne,"George Clooney, Shailene Woodley, Amara Miller, Nick Krause",2011,115,7.3,211348,82.62,84
953,Sex and the City 2,"Comedy,Drama,Romance","While wrestling with the pressures of life, love, and work in Manhattan, Carrie, Miranda, and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates), where Samantha's ex is filming a new movie.",Michael Patrick King,"Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon",2010,146,4.3,62403,95.33,27
954,The Kings of Summer,"Adventure,Comedy,Drama","Three teenage friends, in the ultimate act of independence, decide to spend their summer building a house in the woods and living off the land.",Jordan Vogt-Roberts,"Nick Robinson, Gabriel Basso, Moises Arias,Nick Offerman",2013,95,7.2,65653,1.29,61
955,Death Race,"Action,Sci-Fi,Thriller",Ex-con Jensen Ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.,Paul W.S. Anderson,"Jason Statham, Joan Allen, Tyrese Gibson, Ian McShane",2008,105,6.4,173731,36.06,43
956,That Awkward Moment,"Comedy,Romance","Three best friends find themselves where we've all been - at that confusing moment in every dating relationship when you have to decide ""So...where is this going?""",Tom Gormican,"Zac Efron, Michael B. Jordan, Miles Teller, Imogen Poots",2014,94,6.2,81823,26.05,36
957,Legion,"Action,Fantasy,Horror","When a group of strangers at a dusty roadside diner come under attack by demonic forces, their only chance for survival lies with an archangel named Michael, who informs a pregnant waitress that her unborn child is humanity's last hope.",Scott Stewart,"Paul Bettany, Dennis Quaid, Charles S. Dutton, Lucas Black",2010,100,5.2,84158,40.17,32
958,End of Watch,"Crime,Drama,Thriller","Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and friends, and what happens when they meet criminal forces greater than themselves.",David Ayer,"Jake Gyllenhaal, Michael Peña, Anna Kendrick, America Ferrera",2012,109,7.7,192190,40.98,68
959,3 Days to Kill,"Action,Drama,Thriller",A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.,McG,"Kevin Costner, Hailee Steinfeld, Connie Nielsen, Amber Heard",2014,117,6.2,73567,30.69,40
960,Lucky Number Slevin,"Crime,Drama,Mystery",A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses: The Rabbi and The Boss. Slevin is under constant surveillance by relentless Detective Brikowski as well as the infamous assassin Goodkat and finds himself having to hatch his own ingenious plot to get them before they get him.,Paul McGuigan,"Josh Hartnett, Ben Kingsley, Morgan Freeman, Lucy Liu",2006,110,7.8,271940,22.49,53
961,Trance,"Crime,Drama,Mystery",An art auctioneer who has become mixed up with a group of criminals partners with a hypnotherapist in order to recover a lost painting.,Danny Boyle,"James McAvoy, Rosario Dawson, Vincent Cassel,Danny Sapani",2013,101,7,97141,2.32,61
962,Into the Forest,"Drama,Sci-Fi,Thriller","After a massive power outage, two sisters learn to survive on their own in their isolated woodland home.",Patricia Rozema,"Ellen Page, Evan Rachel Wood, Max Minghella,Callum Keith Rennie",2015,101,5.9,10220,0.01,59
963,The Other Boleyn Girl,"Biography,Drama,History",Two sisters contend for the affection of King Henry VIII.,Justin Chadwick,"Natalie Portman, Scarlett Johansson, Eric Bana,Jim Sturgess",2008,115,6.7,88260,26.81,50
964,I Spit on Your Grave,"Crime,Horror,Thriller","A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.",Steven R. Monroe,"Sarah Butler, Jeff Branson, Andrew Howard,Daniel Franzese",2010,108,6.3,60133,0.09,27
965,Custody,Drama,The lives of three women are unexpectedly changed when they cross paths at a New York Family Court.,James Lapine,"Viola Davis, Hayden Panettiere, Catalina Sandino Moreno, Ellen Burstyn",2016,104,6.9,280,N/A,72
966,Inland Empire,"Drama,Mystery,Thriller","As an actress starts to adopt the persona of her character in a film, her world starts to become nightmarish and surreal.",David Lynch,"Laura Dern, Jeremy Irons, Justin Theroux, Karolina Gruszka",2006,180,7,44227,N/A,N/A
967,L'odyssée,"Adventure,Biography","Highly influential and a fearlessly ambitious pioneer, innovator, filmmaker, researcher and conservationist, Jacques-Yves Cousteau's aquatic adventure covers roughly thirty years of an inarguably rich in achievements life.",Jérôme Salle,"Lambert Wilson, Pierre Niney, Audrey Tautou,Laurent Lucas",2016,122,6.7,1810,N/A,70
968,The Walk,"Adventure,Biography,Crime","In 1974, high-wire artist Philippe Petit recruits a team of people to help him realize his dream: to walk the immense void between the World Trade Center towers.",Robert Zemeckis,"Joseph Gordon-Levitt, Charlotte Le Bon,Guillaume Baillargeon, Émilie Leclerc",2015,123,7.3,92378,10.14,N/A
969,Wrecker,"Action,Horror,Thriller","Best friends Emily and Lesley go on a road trip to the desert. When Emily decides to get off the highway and take a ""short cut,"" they become the target of a relentless and psychotic trucker... See full summary »",Micheal Bafaro,"Anna Hutchison, Andrea Whitburn, Jennifer Koenig,Michael Dickson",2015,83,3.5,1210,N/A,37
970,The Lone Ranger,"Action,Adventure,Western","Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice.",Gore Verbinski,"Johnny Depp, Armie Hammer, William Fichtner,Tom Wilkinson",2013,150,6.5,190855,89.29,N/A
971,Texas Chainsaw 3D,"Horror,Thriller",A young woman travels to Texas to collect an inheritance; little does she know that an encounter with a chainsaw-wielding killer is part of the reward.,John Luessenhop,"Alexandra Daddario, Tania Raymonde, Scott Eastwood, Trey Songz",2013,92,4.8,37060,34.33,62
972,Disturbia,"Drama,Mystery,Thriller",A teen living under house arrest becomes convinced his neighbor is a serial killer.,D.J. Caruso,"Shia LaBeouf, David Morse, Carrie-Anne Moss, Sarah Roemer",2007,105,6.9,193491,80.05,N/A
973,Rock of Ages,"Comedy,Drama,Musical","A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.",Adam Shankman,"Julianne Hough, Diego Boneta, Tom Cruise, Alec Baldwin",2012,123,5.9,64513,38.51,47
974,Scream 4,"Horror,Mystery","Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.",Wes Craven,"Neve Campbell, Courteney Cox, David Arquette, Lucy Hale",2011,111,6.2,108544,38.18,52
975,Queen of Katwe,"Biography,Drama,Sport",A Ugandan girl sees her world rapidly change after being introduced to the game of chess.,Mira Nair,"Madina Nalwanga, David Oyelowo, Lupita Nyong'o, Martin Kabanza",2016,124,7.4,6753,8.81,73
976,My Big Fat Greek Wedding 2,"Comedy,Family,Romance",A Portokalos family secret brings the beloved characters back together for an even bigger and Greeker wedding.,Kirk Jones,"Nia Vardalos, John Corbett, Michael Constantine, Lainie Kazan",2016,94,6,20966,59.57,37
977,Dark Places,"Drama,Mystery,Thriller","Libby Day was only eight years old when her family was brutally murdered in their rural Kansas farmhouse. Almost thirty years later, she reluctantly agrees to revisit the crime and uncovers the wrenching truths that led up to that tragic night.",Gilles Paquet-Brenner,"Charlize Theron, Nicholas Hoult, Christina Hendricks, Chloë Grace Moretz",2015,113,6.2,31634,N/A,39
978,Amateur Night,Comedy,"Guy Carter is an award-winning graduate student of architecture. He's got a beautiful wife and a baby on the way. The problem? He doesn't have ""his ducks in a row,"" which only fuels his ... See full summary »",Lisa Addario,"Jason Biggs, Janet Montgomery,Ashley Tisdale, Bria L. Murphy",2016,92,5,2229,N/A,38
979,It's Only the End of the World,Drama,"Louis (Gaspard Ulliel), a terminally ill writer, returns home after a long absence to tell his family that he is dying.",Xavier Dolan,"Nathalie Baye, Vincent Cassel, Marion Cotillard, Léa Seydoux",2016,97,7,10658,N/A,48
980,The Skin I Live In,"Drama,Thriller","A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.",Pedro Almodóvar,"Antonio Banderas, Elena Anaya, Jan Cornet,Marisa Paredes",2011,120,7.6,108772,3.19,70
981,Miracles from Heaven,"Biography,Drama,Family",A young girl suffering from a rare digestive disorder finds herself miraculously cured after surviving a terrible accident.,Patricia Riggen,"Jennifer Garner, Kylie Rogers, Martin Henderson,Brighton Sharbino",2016,109,7,12048,61.69,44
982,Annie,"Comedy,Drama,Family","A foster kid, who lives with her mean foster mom, sees her life change when business tycoon and New York mayoral candidate Will Stacks makes a thinly-veiled campaign move and takes her in.",Will Gluck,"Quvenzhané Wallis, Cameron Diaz, Jamie Foxx, Rose Byrne",2014,118,5.3,27312,85.91,33
983,Across the Universe,"Drama,Fantasy,Musical",The music of the Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.,Julie Taymor,"Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs",2007,133,7.4,95172,24.34,56
984,Let's Be Cops,Comedy,"Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted ""heroes"" get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",Luke Greenfield,"Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev",2014,104,6.5,112729,82.39,30
985,Max,"Adventure,Family",A Malinois dog that helped American Marines in Afghanistan returns to the United States and is adopted by his handler's family after suffering a traumatic experience.,Boaz Yakin,"Thomas Haden Church, Josh Wiggins, Luke Kleintank,Lauren Graham",2015,111,6.8,21405,42.65,47
986,Your Highness,"Adventure,Comedy,Fantasy","When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous.",David Gordon Green,"Danny McBride, Natalie Portman, James Franco, Rasmus Hardiker",2011,102,5.6,87904,21.56,31
987,Final Destination 5,"Horror,Thriller",Survivors of a suspension-bridge collapse learn there's no way you can cheat Death.,Steven Quale,"Nicholas D'Agosto, Emma Bell, Arlen Escarpeta, Miles Fisher",2011,92,5.9,88000,42.58,50
988,Endless Love,"Drama,Romance",The story of a privileged girl and a charismatic boy whose instant desire sparks a love affair made only more reckless by parents trying to keep them apart.,Shana Feste,"Gabriella Wilde, Alex Pettyfer, Bruce Greenwood,Robert Patrick",2014,104,6.3,33688,23.39,30
989,Martyrs,Horror,"A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity.",Pascal Laugier,"Morjana Alaoui, Mylène Jampanoï, Catherine Bégin,Robert Toupin",2008,99,7.1,63785,N/A,89
990,Selma,"Biography,Drama,History","A chronicle of Martin Luther King's campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama in 1965.",Ava DuVernay,"David Oyelowo, Carmen Ejogo, Tim Roth, Lorraine Toussaint",2014,128,7.5,67637,52.07,N/A
991,Underworld: Rise of the Lycans,"Action,Adventure,Fantasy","An origins story centered on the centuries-old feud between the race of aristocratic vampires and their onetime slaves, the Lycans.",Patrick Tatopoulos,"Rhona Mitra, Michael Sheen, Bill Nighy, Steven Mackintosh",2009,92,6.6,129708,45.8,44
992,Taare Zameen Par,"Drama,Family,Music","An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school.",Aamir Khan,"Darsheel Safary, Aamir Khan, Tanay Chheda, Sachet Engineer",2007,165,8.5,102697,1.2,42
993,Take Me Home Tonight,"Comedy,Drama,Romance","Four years after graduation, an awkward high school genius uses his sister's boyfriend's Labor Day party as the perfect opportunity to make his move on his high school crush.",Michael Dowse,"Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer",2011,97,6.3,45419,6.92,N/A
994,Resident Evil: Afterlife,"Action,Adventure,Horror","While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",Paul W.S. Anderson,"Milla Jovovich, Ali Larter, Wentworth Miller,Kim Coates",2010,97,5.9,140900,60.13,37
995,Project X,Comedy,"3 high school seniors throw a birthday party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",Nima Nourizadeh,"Thomas Mann, Oliver Cooper, Jonathan Daniel Brown, Dax Flame",2012,88,6.7,164088,54.72,48
996,Secret in Their Eyes,"Crime,Drama,Mystery","A tight-knit team of rising investigators, along with their supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",Billy Ray,"Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris",2015,111,6.2,27585,N/A,45
997,Hostel: Part II,Horror,"Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it.",Eli Roth,"Lauren German, Heather Matarazzo, Bijou Phillips, Roger Bart",2007,94,5.5,73152,17.54,46
998,Step Up 2: The Streets,"Drama,Music,Romance",Romantic sparks occur between two dance students from different backgrounds at the Maryland School of the Arts.,Jon M. Chu,"Robert Hoffman, Briana Evigan, Cassie Ventura, Adam G. Sevani",2008,98,6.2,70699,58.01,50
999,Search Party,"Adventure,Comedy",A pair of friends embark on a mission to reunite their pal with the woman he was going to marry.,Scot Armstrong,"Adam Pally, T.J. Miller, Thomas Middleditch,Shannon Woodward",2014,93,5.6,4881,N/A,22
1000,Nine Lives,"Comedy,Family,Fantasy",A stuffy businessman finds himself trapped inside the body of his family's cat.,Barry Sonnenfeld,"Kevin Spacey, Jennifer Garner, Robbie Amell,Cheryl Hines",2016,87,5.3,12435,19.64,11
